model,step,cumulative_rmse
Baseline_LSTM,430,16.6669866026792
Baseline_LSTM,431,16.6759006766689
Baseline_LSTM,432,16.6835872826573
Baseline_LSTM,433,16.690128288276
Baseline_LSTM,434,16.6956168300712
Baseline_LSTM,435,16.700154361336
Baseline_LSTM,436,16.7038451933024
Baseline_LSTM,437,16.7067950627791
Baseline_LSTM,438,16.7091091665776
Baseline_LSTM,439,16.7108885268815
Baseline_LSTM,440,16.712228586017
Baseline_LSTM,441,16.7132160818581
Baseline_LSTM,442,16.7139283513484
Baseline_LSTM,443,16.7144327245032
Baseline_LSTM,444,16.714781079397
Baseline_LSTM,445,16.7150151032547
Baseline_LSTM,446,16.7151654251797
Baseline_LSTM,447,16.7152516942953
Baseline_LSTM,448,16.7152811075082
Baseline_LSTM,449,16.7152553981864
Baseline_LSTM,450,16.7151720244401
Baseline_LSTM,451,16.7150229955968
Baseline_LSTM,452,16.7148003142666
Baseline_LSTM,453,16.7144954223972
Baseline_LSTM,454,16.7141033246254
Baseline_LSTM,455,16.7136199395738
Baseline_LSTM,456,16.7130409126983
Baseline_LSTM,457,16.7123665910439
Baseline_LSTM,458,16.7115944655716
Baseline_LSTM,459,16.7107214552793
Baseline_LSTM,460,16.7097422188013
Baseline_LSTM,461,16.7086483834281
Baseline_LSTM,462,16.7074282444914
Baseline_LSTM,463,16.7060636075938
Baseline_LSTM,464,16.7045364197808
Baseline_LSTM,465,16.7028243584732
Baseline_LSTM,466,16.7009021223016
Baseline_LSTM,467,16.6987422538333
Baseline_LSTM,468,16.696318761747
Baseline_LSTM,469,16.6936087196036
Baseline_LSTM,470,16.690590549917
Baseline_LSTM,471,16.6872472769283
Baseline_LSTM,472,16.6835695950995
Baseline_LSTM,473,16.6795532002039
Baseline_LSTM,474,16.6751973186689
Baseline_LSTM,475,16.6705068007853
Baseline_LSTM,476,16.6654906028323
Baseline_LSTM,477,16.6601604602938
Baseline_LSTM,478,16.6545260073776
Baseline_LSTM,479,16.6485986536228
Baseline_LSTM,480,16.6423911894224
Baseline_LSTM,481,16.6359129459865
Baseline_LSTM,482,16.629175240438
Baseline_LSTM,483,16.622186531325
Baseline_LSTM,484,16.6149562219986
Baseline_LSTM,485,16.6074934667698
Baseline_LSTM,486,16.5998074314437
Baseline_LSTM,487,16.591910368064
Baseline_LSTM,488,16.5838141843593
Baseline_LSTM,489,16.5755351538121
Baseline_LSTM,490,16.567095183169
Baseline_LSTM,491,16.5585162833842
Baseline_LSTM,492,16.549827736167
Baseline_LSTM,493,16.5410632017109
Baseline_LSTM,494,16.532260715114
Baseline_LSTM,495,16.5234627218903
Baseline_LSTM,496,16.5147149658123
Baseline_LSTM,497,16.5060653892258
Baseline_LSTM,498,16.4975633204434
Baseline_LSTM,499,16.4892580370395
Baseline_LSTM,500,16.4811959906638
